BALEARS_(ILLES)	MARRATXÍ	MARRATXINET	7141	CARRETERA_CR_C-713__PALMA-PUERTO_ALCUDIA_KM._13	D	2756889	39647944	1269			1409		1149	1229	839	REPSOL
BALEARS_(ILLES)	MARRATXÍ	MARRATXINET	7141	POLIGONO_OLLERS._S/N	D	2725056	39627528	1239			1389		1129	1209		BP
BALEARS_(ILLES)	MARRATXÍ	MARRATXINET	7141	CARRETERA_PALMA-PTO_ALCUDIA_KM._8.9	I	2718	39615806	1269			1409		1149	1229		REPSOL
BALEARS_(ILLES)	MERCADAL_(ES)	MERCADAL_(ES)	7740	CARRETERA_CTRA_DE_MAO_A_CIUTADELLA_ME-1_KM._23	N	4071667	39984639	1269					1169	1269	829	BP
BALEARS_(ILLES)	MERCADAL_(ES)	MERCADAL_(ES)	7740	CARRETERA_MAHÓN_-_FORNELLS_KM._12.6	D	4195611	39977556	1299					1209			GALP
BALEARS_(ILLES)	MERCADAL_(ES)	MERCADAL_(ES)	7740	CALLE_B._35	D	4081806	39987722	1239					1139			CARBURANTS_LOW_COST
BALEARS_(ILLES)	MONTUÏRI	MONTUIRI	7230	CARRETERA_MA-15_KM._29.320	I	2988139	39560806	1279			1419		1149	1219	772	BP
BALEARS_(ILLES)	MURO	MURO	7440	AVENIDA_SANTA_MARGARITA._49	D	3059583	39729306	1278			1414		1169		789	REPSOL
BALEARS_(ILLES)	MURO	MURO	7440	CARRETERA_MA-3431_KM._0.200	I	3052639	397415	1278			1414		1169	1238		REPSOL
BALEARS_(ILLES)	MURO	PLATJA_DE_MURO	7408	CALLE_CRUCERO._12	D	3109972	3981425	1295			1455		1179	1279		LAS_GAVIOTAS
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7004	CALLE_CAPITAN_SALOM._31	D	2652889	39586417	1269			1409		1159	1229		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7004	CALLE_EUSEBIO_ESTADA._64	D	2660667	39582056	1289			1409		1149	1229		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7004	CALLE_JAUME_BALMES._44	N	2659194	39580194	1233			1368		1125	1195		BP_BALMES
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7004	CALLE_ALFONS_EL_MAGNANIM._90	N	2654472	39594167	1238			1378		1134	1199		BP_AMANECER
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7011	CALLE_POIMA._12	D	2632778	39595056	1109					1009	1039		AUTONET&OIL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7011	CAMINO_REIS._S/N	I	2637917	39595861	1275			1415		1159	1239		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7011	CAMINO_VILETA_(LA)._S/N	D	263075	39583	1275			1415		1159	1239		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7014	AVENIDA_JOAN_MIRO._22	D	2626444	39565778	1259		1319			1159	1229		CEPSA
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7014	CALLE_ANDREA_DORIA._ESQUINA_SON_ARMADANS._S/N	D	2625472	39571278	1259			1409		1149	1229		BP
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7015	AVENIDA_JOAN_MIRO._238	D	2613889	39552444	1259			1399		1149	1219		BP
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7015	AVENIDA_JOAN_MIRO._S/N	I	2616056	39552028	1259			1399		1149	1219		BP
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7013	PLAZA_PROGRESO._S/N	D	2636	39571861	1289			1409		1149	1229		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7013	CAMI_CAMI_DE_SON_RAPINYA_ESQ.CAMI_DEL_REIS._S/N	D	2618722	39584944	1289			1409		1149	1229		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7013	CALLE_PASCUAL_RIBOT._S/N	N	2636444	39579306	1279			1421		1159	1249		BP_ES_FORTI
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7010	CALLE_CORONEL_BEORLEGUI._49	D	2634639	39605028	1289			1409		1149	1229		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7010	CALLE_CAMI_SALARD._S/N	D	2685139	39576167	1289			1409		1149	1229		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7010	CALLE_CAMINO_DE_LOS_REYES._201	D	2633472	39593	1249			1394		1155	1225		CEPSA
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7120	CARRETERA_C-711_PALMA-SOLLER_KM._7	D	2663583	39629778	1259			1399		1149	1229		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7006	AVENIDA_AMERICA._ARENAL._18	D	2753389	39511639	1259			1399		1149	1219		BP
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7006	AVENIDA_GABRIEL_ALOMAR_Y_VILLALONGA._S/N	D	2656778	39566528	1285			1405		1145	1225		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7006	CALLE_MANUEL_AZAÑA._5	N	1729456	39565194	1249			1399		1119	1159		GALP
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7006	PLAZA_FRANCESC_GARCIA_I_ORELL._S/N	D	2660472	39573	1254					1159			CEPSA
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7007	CALLE_HORT_DE_SES_ÀNIMES._23	D	2685778	39567083	1198			1308		1108	1168		SHELL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7007	CALLE_LLUCMAJOR._109	I	2678639	39559083	1269			1411		1149	1239		BP_LLUCMAJOR
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7007	CARRER_DE_SON_PENDOLA._1	D	2.68	39566222	1109					1009	1039		AUTONET&OIL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7007	AVENIDA_CARDENAL_ROSELL.._S/N	N	2704222	39552167	1249			1409		1139	1169		CARREFOUR
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7007	CL_CAMINO_CA.N_PASTILLA._37_(CAMNIO_CAN_PASTILLA_37)	I	2703083	3954775	1275			1415		1149	1229		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7007	CALLE_LLUCMAJOR._148	D	2682333	39557861	1275			1415		1149	1229		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7007	CARRETERA_C-715_KM._2.7	D	2688333	39570083	1259		1299	1399		1159	1229		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7008	CALLE_SANT_IGNASI._68	D	2675944	39574389	1259			1399		1149	1229		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7008	CALLE_BINIAMAR._16	D	2678806	39581722	1249		1309	1394		1155	1225		CEPSA
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7008	CALLE_ARAGON._180	D	2671556	39584278	1254			1389		1138	1208		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7008	CALLE_ARAGON._217	I	2676472	39589167	1285			1405		1145	1225		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7008	CALLE_GABRIEL_ALZAMORA._25	D	2674778	39589306	44531					1029			PETROEST
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7009	GRAN_VÍA_ASIMA._23	D	2667889	39607194	1249					1109			GALP
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7009	CALLE_CAMI_VELL_DE_NUBYOLA._S/N	D	2674917	39602361	1289			1409		1149	1229		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7009	CALLE_GREMI_SUCRERS_Y_CANDELERS._5	D	2656056	39606667	1289			1409		1149	1229		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7009	CALLE_GREMI_SELLETERS_I_BASTERS._12	N	2658472	39605528	1124					1029			SET&GO
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7009	CALLE_GREMI_CIRUGIANS_I_BARBERS._11	D	265825	39600639	44531					1029			PETROEST
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7009	CARRETERA_VIEJA_DE_BUÑOLA_KM._15	D	2668944	39593333	1249			1394		1155	1225		CEPSA
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7009	CALLE_CALA_BLANCA.._9	D	2676389	39597222	1259			1399		1149	1229		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7009	CALLE_GREMI_DE_SUCRERS_I_CANDELERS._24	D	2663944	39610917	1259			1399		1149	1229		PETRONOR
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7009	CALLE_GUADIANA._45	N	2673639	39591583	1154			1304		1049	1139		SHELL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7009	CALLE_MUSICO_ISAAC_ALBENIZ._S/N	D	2662056	39586306	1234			1367		1128	1198		BP
BALEARS_(ILLES)	PALMA_DE_MALLORCA	CAN_PASTILLA	7610	CALLE_TRAMUNTANA._S/N	D	2719972	39536722	1249			1399		1139	1219		BP
BALEARS_(ILLES)	PALMA_DE_MALLORCA	CAN_PASTILLA	7610	CALLE_MANUELA_DE_LOS_HERREROS._15	N	272725	39532722	1269			1409		1149	1239		BP_PLAYA_DE_PALMA
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PLATJA_DE_PALMA	7610	CAMINO_SON_FANGOS._151	D	2735	39535472	1259			1399		1149	1209		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PLATJA_DE_PALMA	7608	CAMINO_DE_LAS_MARAVILLA._S/N	D	2749361	39521167	1289		1359			1159	1224		CEPSA
BALEARS_(ILLES)	PALMA_DE_MALLORCA	SON_SANT_JOAN	7198	CALLE_MANACOR._336	D	2721056	39571194	1269			1399		1149	1219	839	REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	SON_SANT_JOAN	7198	CAMI_LA_MILANA._49	D	2720917	39565639									REPSOL_BUTANO
BALEARS_(ILLES)	PALMA_DE_MALLORCA	SON_SANT_JOAN	7199	CARRETERA_LLUCMAJOR._KM10_KM._10	D	2750694	39534972	1284					1159	1219	829	CEPSA
BALEARS_(ILLES)	PALMA_DE_MALLORCA	CASA_BLANCA_(SA)	7198	CTA._MANACOR_C-715_km_6.7	N	2735833	39570556	1259			1385		1129	1209		SHELL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	CASA_BLANCA_(SA)	7198	CALLE_MANACOR._309	I	2714194	39572528	1289			1409		1149	1229		REPSOL
BALEARS_(ILLES)	PALMA_DE_MALLORCA	ARANJASSA_(S')	7199	CARRETERA_10._CAMINO_DE_CAN_CAPO._SŽARANJASSA_KM._717	D	2736056	39535306	1249			1399		1139	1219		BP
BALEARS_(ILLES)	PALMA_DE_MALLORCA	PALMA	7611	AE_VIAL_SALIDA_AEROPUERTO._S.N.	D	2722944	39545917	1279			1419		1159	1229	912	REPSOL
BALEARS_(ILLES)	PETRA	PETRA	7520	CARRETERA_C-715_KM._42.5	I	3133833	39576111	1269		1329			1155	1225		CEPSA
BALEARS_(ILLES)	PETRA	PETRA	7520	CARRETERA_PM-334_KM._1.1	D	3109028	39625889	1278			1398		1168	1248	849	REPSOL
BALEARS_(ILLES)	POBLA_(SA)	POBLA_(SA)	7420	CALLE_TRAJINERS._SN	I	3016944	39771472	1279		1339			1159	1234	769	CEPSA
BALEARS_(ILLES)	POBLA_(SA)	POBLA_(SA)	7420	CARRETERA_MURO_KM._0	I	3029667	39765472	1279			1399		1159	1239	769	BP
BALEARS_(ILLES)	POBLA_(SA)	POBLA_(SA)	7420	CALLE_JOAN_PIZA_I_MASSANET._5	N	3023944	39775028	1209					1099			EROSKI
BALEARS_(ILLES)	POLLENÇA	POLLENÇA	7460	CALLE_JUAN_XXIII._133	I	3077333	39904694	1279			1421		1169	1259		BP_PUERTO_POLLENSA
BALEARS_(ILLES)	POLLENÇA	POLLENÇA	7460	CALLE_FUSTER._35	D	3030611	39885639	1249					1139			GALP
BALEARS_(ILLES)	POLLENÇA	POLLENÇA	7460	CL_CECILIO_METELO-ESQ.PUIG_MARI._S.	D	3016083	39873722	1279			1419		1169	1249		REPSOL
BALEARS_(ILLES)	PORRERES	PORRERES	7260	CARRERA_PM-503_KM._5.5._	N	3019583	39520056	1279			1419		1159	1249	839	BP
BALEARS_(ILLES)	SALINES_(SES)	SALINES_(SES)	7640	AVENIDA_FRANCESC_DE_BORJA_MOLL._61	I	3046389	39341333	1279		1339			1155	1225		CEPSA
BALEARS_(ILLES)	SALINES_(SES)	COLONIA_DE_SANT_JORDI	7638	CALLE_GABRIEL_ROCA._129	D	3000056	39320111	1289			1439		1159	1249		REPSOL
BALEARS_(ILLES)	SANT_ANTONI_DE_PORTMANY	SANT_ANTONI_DE_PORTMANY	7820	CARRETERA_C-731_KM._13	I	1331	38975056	1319		1379			1195	1265		CEPSA
BALEARS_(ILLES)	SANT_ANTONI_DE_PORTMANY	SANT_ANTONI_DE_PORTMANY	7820	AVENIDA_DOCTOR_FLEMING._S/N	D	1309222	38972528	1319			1469		1199	1269		CEPSA
BALEARS_(ILLES)	SANT_ANTONI_DE_PORTMANY	SANT_ANTONI_DE_PORTMANY	7820	CALLE_CERVANTES_ESQUINA_VELAZQUEZ._44	D	1297806	389835	1319		1379			1195			CEPSA
BALEARS_(ILLES)	SANT_ANTONI_DE_PORTMANY	SANT_RAFEL	7816	CALLE_DES_LLAURADORS._19	D	141275	3894275	1299			1439		1169	1249		BP
BALEARS_(ILLES)	SANT_ANTONI_DE_PORTMANY	SANT_RAFEL	7816	CARRETERA_C-731_KM._7.15	D	1397306	38961306	1309			1449		1189	1269	929	REPSOL
BALEARS_(ILLES)	SANT_JOAN	SANT_JOAN	7240	CARRETERA_MA-15_KM._36.6	D	3067806	39569833	1289			1409		1149	1229	829	REPSOL
BALEARS_(ILLES)	SANT_JOAN_DE_LABRITJA	SANT_JOAN_DE_LABRITJA	7810	CARRETERA_C-733_KM._19.700	I	1496222	39070278	1309			1449		1179		929	REPSOL
BALEARS_(ILLES)	SANT_JOSEP_DE_SA_TALAIA	SANT_JOSEP_DE_SA_TALAIA	7830	CARRETERA_PM-803_KM._14.3	D	1305611	3892175	1319		1379			1195	1265		CEPSA
BALEARS_(ILLES)	SANT_JOSEP_DE_SA_TALAIA	SANT_JOSEP_DE_SA_TALAIA	7830	CARRETERA_AEROPUERTO_KM._4.5	D	1392139	38886028	1309			1451		1189	1279		BP_SANT_JORDI
BALEARS_(ILLES)	SANT_LLORENÇ_DES_CARDASSAR	SANT_LLORENÇ_DES_CARDASSAR	7530	CARRETERA_MA15_KM._54.800	I	3270694	39600722	1258			1398		1118	1208		REPSOL
BALEARS_(ILLES)	SANT_LLORENÇ_DES_CARDASSAR	SANT_LLORENÇ_DES_CARDASSAR	7530	CARRETERA_CARRET.PORTO_CRISTO-SON_SERVERA.KM.5.200_KM._5.200	I	3361611	395805	1295			1425		1129	1209		REPSOL
BALEARS_(ILLES)	SANT_LLORENÇ_DES_CARDASSAR	SON_MORO	7560	CALLE_ES_CARRERO._0	D	3382056	3959625	1269		1329			1155	1225		CEPSA
BALEARS_(ILLES)	SANT_LLUÍS	SANT_LLUIS	7710	AVENIDA_DE_SA_PAU._6	N	4259056	39852722	1289					1189	1289		_BP_SAN_LUIS
BALEARS_(ILLES)	SANT_LLUÍS	SANT_LLUIS	7710	AVENIDA_TALAIOT._1	D	4259028	398585	1239					1139			EROSKI
BALEARS_(ILLES)	SANTA_EUGÈNIA	SANTA_EUGENIA	7142	CARRETERA_VELLA_DE_SINEU_PMV3011_KM._15.5	I	2834306	39612667	1249		1309			1155	1225	769	CEPSA
BALEARS_(ILLES)	SANTA_EULALIA_DEL_RÍO	SANTA_EULALIA	7840	CARRETERA_PM-810_KM._0.3	D	1538861	38987917	1309			1449		1189			REPSOL
BALEARS_(ILLES)	SANTA_EULALIA_DEL_RÍO	SANTA_EULALIA	7840	CARRETERA_PM-810_KM._3.3	D	1495111	38984889	1319					1195	1265		CEPSA
BALEARS_(ILLES)	SANTA_EULALIA_DEL_RÍO	SANTA_EULALIA	7840	AVENIDA_SAN_JAUME._30	N	1531861	38983528	44256			1442		1185	1276		BP__SANTA_EULALIA_-_IBIZA
BALEARS_(ILLES)	SANTA_EULALIA_DEL_RÍO	SANTA_EULALIA	7840	CARRETERA_PM-810_KM._4.150	N	1529167	38982667						1089		0.79	COOPERATIVA_SANTA_EULALIA
BALEARS_(ILLES)	SANTA_EULALIA_DEL_RÍO	SANTA_GERTRUDIS	7814	CARRETERA_IBIZA_-_SAN_MIGUEL_KM._4.9	D	1434167	38991556	1299			1439		1179		929	BP
BALEARS_(ILLES)	SANTA_MARGALIDA	CA'N_PICAFORT	7458	_CARRETERA_ARTA-PTO.ALCUDIA.99._	N	3152361	39762	1279			1413		1169	1238		_BP_CA_SESTRELLA
BALEARS_(ILLES)	SANTA_MARGALIDA	CA'N_PICAFORT	7458	C-712_km_22.3	I	315075	39763139	1278			1415		1169	1238		REPSOL
BALEARS_(ILLES)	SANTA_MARGALIDA	CA'N_PICAFORT	7450	CR_STA._MARGARITA-PETRA_KM__10.7	N	310075	39701556	1279					1169	1249		BP_MUNAR_CAPO
BALEARS_(ILLES)	SANTA_MARÍA_DEL_CAMÍ	SANTA_MARIA_DEL_CAMI	7320	CR_C-713._13.1	I	2757056	3964825	1269			1409		1149			REPSOL
BALEARS_(ILLES)	SANTA_MARÍA_DEL_CAMÍ	SANTA_MARIA_DEL_CAMI	7320	PLAZA_HOSTALS._4	D	2773861	39651694	1259					1149			CEPSA
BALEARS_(ILLES)	SANTANYÍ	SANTANYI	7650	CARRETERA_C-717_KM._53.7	D	-155167	39370778	1299			1419		1159	1239		REPSOL
BALEARS_(ILLES)	SANTANYÍ	SANTANYI	7650	CARRETERA_C-717_KM._38	I	3024111	39426417	1309		1349	1449		1159	1239	866	REPSOL
BALEARS_(ILLES)	SANTANYÍ	SANTANYI	7650	CARRER_CONVENT._29	I	3166778	39383944	1299		1369			1179	1259	829	CEPSA
BALEARS_(ILLES)	SANTANYÍ	CALA_D'OR	7660	AVENIDA_BIENVENIDOS._36	D	3226833	39379917	1289		1349	1421		1159	1229		CEPSA
BALEARS_(ILLES)	SANTANYÍ	CALA_D'OR	7660	AVINGUDA_BENVINGUTS._64	D	3227056	39378722	1259					1155			PETRONOR
BALEARS_(ILLES)	SENCELLES	SENCELLES	7140	CARRETERA_SANTA_MARIA-SENCELLES_KM._9.9	D	2878639	39645694	1259					1149	1229	839	REPSOL
BALEARS_(ILLES)	SINEU	SINEU	7510	CARRETERA_PM-324_KM._11.5	D	3006083	39646083	1279					1159	1239	834	REPSOL
BALEARS_(ILLES)	SINEU	SINEU	7510	CARRETERA_3301_KM._1.5	D	302825	39641944	1259			1389		1145	1225	815	SHELL
BALEARS_(ILLES)	SÓLLER	SOLLER	7100	CTRA._MA-11._30	D	2708389	39765778	1259			1399		1149			REPSOL
BALEARS_(ILLES)	SON_SERVERA	SON_SERVERA	7550	CARRETERA_MA-4040_KM._2.5	I	3373417	39643333									REPSOL
BALEARS_(ILLES)	VALLDEMOSSA	VALLDEMOSSA	7170	CARRETERA_PM-111_KM._8.6	D	2648028	39643333	1279			1419		1129	1209	912	REPSOL
BALEARS_(ILLES)	VALLDEMOSSA	VALLDEMOSSA	7170	CARRETERA_DE_DEIA.S/N_KM._71.110	D	260975	39712778	1289			1429		1139	1219		SHELL
BALEARS_(ILLES)	VILAFRANCA_DE_BONANY	VILAFRANCA_DE_BONANY	7250	CARRETERA_C-715_KM._42.5	D	3134056	39575611	1269		1329			1155	1225	839	CEPSA
BARCELONA	ABRERA	ENTITAT_EST_D'ABRERA	8630	CALLE_HOSTAL_DEL_PI_S/N._S/N	N	1902972	41507833	1169			1309		1069	1139		SARAS_ENERGIA_
BARCELONA	ABRERA	ABRERA	8630	CALLE_SALVADOR_SEGUI.1._	N	1897556	41515306	1129			1399		1019	1199		GALP
BARCELONA	ABRERA	ABRERA	8630	PASAJE_TREBALL_DEL._1	D	1897944	41514583									HAM
BARCELONA	ABRERA	ABRERA	8630	CALLE_TREBALL._1	N	1897944	41514583						1019		729	HAM
BARCELONA	ALELLA	ALELLA	8328	CARRETERA_ALELLA_KM._1	N	2304528	41481083	1299			1441		1169	1259		BP_ALELLA
BARCELONA	ALELLA	ALELLA	8328	CARRER_RIERA._48	D	2298194	41488167	1229					1099	1129		AUTONET&OIL
BARCELONA	AMETLLA_DEL_VALLÈS_(L')	AMETLLA_DEL_VALLES_(L')	8480	CALLE_SECTOR_MAS_DORCA._2	N	2268028	416435	1099					989	1049		PETROLIS_INDEPENDENTS_-_PETRO7
BARCELONA	AMETLLA_DEL_VALLÈS_(L')	SERRAT_DE_L'OCATA	8480	CR_C-17._26.65	D	2269667	41664778	1239			1379		1099	1159		PETROCAT
BARCELONA	ARENYS_DE_MAR	ARENYS_DE_MAR	8350	CR_RA-2_KM__655.9	N	2542056	41575167	1279			1421		1129	1219		BP_ARENYS_DE_MAR
BARCELONA	ARENYS_DE_MAR	ARENYS_DE_MAR	8350	POLIGONO_VALLDEGATA_DRAPER_UASU_2-1._	D	2541444	41575333	1149					999			P_FUEL_EXPRESS
BARCELONA	ARENYS_DE_MAR	ARENYS_DE_MAR	8350	CARRETERA_NACIONAL_II_KM._656	D	2539639	41574	1199					1069			PETROMARESWAGEN
BARCELONA	ARENYS_DE_MUNT	ARENYS_DE_MUNT	8358	CR_B-511._2.2	D	1287513	41597778	1309			1429		1119	1189		REPSOL
BARCELONA	ARGENTONA	ARGENTONA	8310	CARRETERA_B-502_KM._4.34	D	240975	41538944	1239			1379		1149	1229		PETROCAT
BARCELONA	ARTÉS	ARTES	8271	C/_ROCAFORT._103_(B-4512_km_0.6)	I	1946806	41795	1089			1189		989	1039	759	MEROIL
BARCELONA	AVINYÓ	AVINYO	8279	CALLE_ANTONI_PONT__(B-431._PK_53)._S/N	D	1972389	41867472	1259		1314			1104	1164	744	E.S.__AVINYÓ___-CEPSA-
BARCELONA	BADALONA	BADALONA	8912	CL_INDUSTRIA._629	D	2232111	41431083	1299			1439		1179	1249		REPSOL
BARCELONA	BADALONA	BADALONA	8912	AVDA._ALFONS_XIII._24_(N-II_km_636.5)	I	2237944	41444722	1277			1437		1147		827	FITOGAS
BARCELONA	BADALONA	BADALONA	8912	CALLE_INDUSTRIA._371	N	2238417	41436889	1058			1156		959	989		EVOLUTION
BARCELONA	BADALONA	BADALONA	8911	CARRETERA_DE_MATARO_KM._1	D	2261306	41456944	1089					979			LOWCOSTFUEL
BARCELONA	BADALONA	BADALONA	8911	CALLE_SAN_BRUNO._17	D	225075	41453222	1329			1469		1189	1269		REPSOL
BARCELONA	BADALONA	BADALONA	8911	CARRETERA_DE_MATARO_KM._30	N	2264556	41458417	1289			1431		1159	1249		BP
BARCELONA	BADALONA	BADALONA	8917	AVENIDA_COMUNIDAD_EUROPEA._S/N	N	2227333	41456778	1149			1369		1039	1069		CARREFOUR
BARCELONA	BADALONA	BADALONA	8917	POLIGONO_INDUSTRIAL_MONTIGALA._RAMBLA_DE_FRANCIA._1	D	2222028	41456194	1229			1354		1079	1139		CEPSA
BARCELONA	BADALONA	BADALONA	8915	AVENIDA_PRESIDENT_COMPANYS._280	D	2249361	41459833	1329		1369	1469		1189	1269		REPSOL
BARCELONA	BADALONA	BADALONA	8918	CALLE_ESTIU._18.20	N	2227389	41430306	985					903			BONAREA
BARCELONA	BADALONA	BADALONA	8918	AVINGUDA_MARQUES_DE_MONTROIG._125	N	2233111	41439556	1149			1199		1029			TAMOIL
BARCELONA	BADALONA	BADALONA	8916	C/_RIERA_MONTEALEGRE._12_km_CENTRO_COMERCIAL_M	N	2254028	41471528	1239			1389		1079	1169		SHELL
BARCELONA	BADALONA	BADALONA	8914	CL_AVENIDA_ALFONSO_XIII._628	D	2216861	41433361	1309			1449		1189	1269		REPSOL
BARCELONA	BADALONA	BADALONA	8914	RAMBLA_SANT_JOAN._117	D	2228722	41453222	1309			1449		1159	1239		REPSOL
BARCELONA	BADALONA	BADALONA	8914	AVENIDA_DINAMARCA_ESQ._COMUNIDAD_EUROPEA._S/N	N	2244194	41466556	1299			1441		1169	1259		BP_MONTIGALA
BARCELONA	BADALONA	BADALONA	8914	PLAZA_CARITG._1	N	2227889	41444056	1299			1441		1169	1259		BP_BADANOR
BARCELONA	BADIA_DEL_VALLÈS	BADIA_DEL_VALLES	8214	AVENIDA_TIBIDABO._S/N	N	211225	41516361	1299			1439		1109	1189		REPSOL
BARCELONA	BALENYÀ	BALENYA	8550	POL._IND._LA_BOBILA_PARC_1	D	2235944	4182125	1099			1369		989			ESTACIO_DE_SERVEIS_BALENYA
BARCELONA	BALSARENY	BALSARENY	8660	AVENIDA_INDUSTRIA._	D	1874306	41858028	1077					0.98			PETROBAGES_S.L.
BARCELONA	BARBERÀ_DEL_VALLÈS	BARBERA_DEL_VALLES	8210	CARRETERA_N-150_KM._8.6	I	2123889	41521083	1319			1459		1189	1269		REPSOL
BARCELONA	BARBERÀ_DEL_VALLÈS	BARBERA_DEL_VALLES	8210	CL_RONDA_SANTA_MARIA_.202-210_(ESQ.	D	212975	41521139	1319			1459		1189	1269		REPSOL
BARCELONA	BARBERÀ_DEL_VALLÈS	BARBERA_DEL_VALLES	8210	CR_DE_RIPOLLET_A_SANTIGA_KM__2.4	N	214825	41518694	1279			1419		1129	1219	729	_BP_SANTIGA
BARCELONA	BARBERÀ_DEL_VALLÈS	BARBERA_DEL_VALLES	8210	RONDA_INDUSTRIA._38	D	2130972	41515806	1179					1039			BALLENOIL
BARCELONA	BARCELONA	BARCELONA	8003	CALLE_DOCTOR_AIGUADER._74	D	2191472	41383833	1309			1449		1149	1229		REPSOL
BARCELONA	BARCELONA	BARCELONA	8003	CALLE_DOCTOR_AIGUADER._50	D	2189806	41383556									NATURGY
BARCELONA	BARCELONA	BARCELONA	8005	CALLE_TAULAT_15_ESQUINA_CIUDAD_DE_GRANADA._	N	2201083	4139625	1109			1189		989			Q8
BARCELONA	BARCELONA	BARCELONA	8005	AVENIDA_DEL_LITORAL._49	D	2204278	41393111	1319		1359	1459		1189	1269		REPSOL
BARCELONA	BARCELONA	BARCELONA	8005	AVENIDA_BOGATELL._49	D	2192944	41392583	1309			1449		1149	1229		REPSOL
BARCELONA	BARCELONA	BARCELONA	8005	PASEO_CALVELL._2	N	220825	41399028	1095			1249		999	1079		SHELL_VILLA_OLIMPICA
BARCELONA	BARCELONA	BARCELONA	8005	CALLE_PUJADES._154	D	2198611	41399889	1319			1459		1189			CAMPSA
BARCELONA	BARCELONA	BARCELONA	8005	CALLE_ROC_BORONAT._10	D	2201667	41397556	994					899			GALP
BARCELONA	BARCELONA	BARCELONA	8018	CALLE_BAC_DE_RODA._66	N	2206167	41406083	1069			1219		969	1109		GALP
BARCELONA	BARCELONA	BARCELONA	8018	CALLE_CLOT._2	N	2187306	41405833	1284			1409		1139	1199		CEPSA
BARCELONA	BARCELONA	BARCELONA	8018	CALLE_LOPE_DE_VEGA._125/139	I	2201306	41405917	1284			1409		1139	1199		CEPSA
BARCELONA	BARCELONA	BARCELONA	8018	Almogavares._66	N	2186482	41394195	1229			1369		1069	1159		GALP
BARCELONA	BARCELONA	BARCELONA	8018	AVENIDA_DIAGONAL._189	N	2193083	41404639	1095			1249		999	1079		SHELL_GLORIAS
